Economy,Economy Code,Gallup World Poll identifier,Weight,Respondent is female,Respondent age,Respondent education level,Within-economy household income quintile,Has an account,Has an account at a financial institution,Has a mobile money account,Has a debit card,If has debit card: card in own name,If has debit card: used card in past 12 months,Has a credit card,If has credit card: used card in past 12 months,If does not have account: b/c too far away,If does not have account: b/c too expensive,If does not have account: b/c lack documentation,If does not have account: b/c lack trust,If does not have account: b/c religious reasons,If does not have account: b/c lack of money,If does not have account: b/c family member already has one,If does not have account: b/c cannot get one,If does not have account: b/c no need for financial services,If has account: any deposit into account in past 12 months,If has any deposit into account: number of monthly deposits,If has account: any withdrawal from account in past 12 months,If has any withdrawal from account: number of monthly withdrawals,If has account: most frequent mode of cash withdrawal,If has account: made a transaction using a mobile phone,Made payments online using the Internet,Saved in past 12 months: for farm/business purposes,Saved in past 12 months: for old age,Saved in past 12 months: for education or school fees,Saved in past 12 months: using an account at a financial institution,Saved in past 12 months: using an informal savings club,"Has loan from a financial institution for house, apartment, or land",Borrowed in past 12 months: from a financial institution,Borrowed in past 12 months: from a store (store credit),Borrowed in past 12 months: from family or friends,Borrowed in past 12 months: from another private lender,Borrowed in past 12 months: for education or school fees,Borrowed in past 12 months: for medical purposes,Borrowed in past 12 months: for farm/business purposes,Possibility of coming up with emergency funds,If able to come up with emergency funds: main source,Sent domestic remittances in past 12 months,If sent domestic remittances: in cash,If sent domestic remittances: through a financial institution,If sent domestic remittances: through a mobile phone,If sent domestic remittances: through an MTO,Received domestic remittances in past 12 months,If received domestic remittances: in cash,If received domestic remittances: through a financial institution,If received domestic remittances: through a mobile phone,If received domestic remittances: through an MTO,Paid utility bills in past 12 months,If paid utility bills: in cash,If paid utility bills: using an account,If paid utility bills: through a mobile phone,Paid school fees in past 12 months,If paid school fees: in cash,If paid school fees: using an account,If paid school fees: through a mobile phone,Received wage payments in past 12 months,If received wage payments: work in public sector,If received wage payments: in cash,If received wage payments: into an account or to a card,If received wage payments: through a mobile phone,If received cashless wage payments: account use,If received cashless wage payments: account type,Received government transfers in past 12 months,If received government transfers: in cash,If received government transfers: into an account or to a card,If received government transfers: through a mobile phone,If received cashless government transfers: account use,If received cashless government transfers: account type,Received agricultural payments in past 12 months,If received agricultural payments: in cash,If received agricultural payments: into an account,If received agricultural payments: through a mobile phone,Saved in the past year,Borrowed in the past year
Kenya,KEN,197922206,0.336835013,1 male,17,completed primary or less,1 poorest 20%,yes,no,yes,no,,,no,,no,no,yes,no,no,no,yes,no,no,,,,,,,no,no,no,yes,no,yes,no,no,no,yes,no,yes,yes,no,4 not at all possible,,yes,no,no,yes,no,no,,,,,no,,,,yes,no,no,yes,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,153331039,0.673670025,1 male,21,secondary,5 richest 20%,yes,yes,yes,no,,,no,,yes,no,no,no,no,yes,no,no,no,,,,,,,no,yes,no,no,no,yes,no,no,no,yes,no,yes,no,yes,1 very possible,1 savings,yes,no,no,yes,no,yes,no,yes,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,yes,yes,yes,yes
Kenya,KEN,122373633,0.306013872,2 female,28,completed primary or less,1 poorest 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,1 one or two times per month,yes,3 money is not taken out in a typical month,2 you get it over the counter in a branch of your financial institution,yes,no,yes,no,yes,yes,yes,yes,no,yes,no,no,yes,no,yes,3 not very possible,3 money from working or a loan from an employer,yes,no,no,yes,no,yes,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,174274199,0.306013872,2 female,27,secondary,1 poorest 20%,yes,yes,yes,no,,,yes,no,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,no,no,yes,no,yes,yes,yes,no,no,yes,yes,no,no,no,no,1 very possible,1 savings,no,,,,,yes,yes,no,yes,no,yes,yes,no,yes,yes,no,yes,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,208390822,0.306013872,2 female,33,secondary,2 second 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,no,no,yes,no,no,no,no,no,yes,no,yes,yes,yes,4 not at all possible,,no,,,,,no,,,,,yes,no,no,yes,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,116115311,0.306013872,1 male,32,secondary,4 fourth 20%,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,3 not very possible,6 some other source,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,no,yes,yes,yes,yes
Kenya,KEN,125630109,0.449855787,2 female,25,secondary,5 richest 20%,yes,yes,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,yes,yes,no,yes,no,no,no,no,no,no,no,yes,no,yes,1 very possible,"2 family, relatives, or friends",yes,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,no,yes,no,yes,no,yes,no,yes,no,no,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,196443306,0.449855787,2 female,28,secondary,1 poorest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,no,,1 you get it at an atm,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,1 very possible,4 a credit card or borrowing from a formal financial institution,no,,,,,no,,,,,yes,yes,no,no,yes,yes,no,no,yes,no,yes,yes,no,2 over time as needed,"2 you had an account before, but this account was opened so you could receive payments from an employer.",no,,,,,,yes,no,no,no,no,yes
Kenya,KEN,131946348,0.952691725,2 female,20,completed primary or less,1 poorest 20%,yes,no,yes,no,,,no,,no,no,yes,no,no,no,no,no,no,,,,,,,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,1 very possible,1 savings,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,165309004,0.346656879,1 male,65,secondary,5 richest 20%,yes,yes,yes,no,,,no,,,,,,,,,,,no,,no,,2 you get it over the counter in a branch of your financial institution,no,no,no,no,no,yes,yes,no,no,no,yes,no,yes,yes,no,3 not very possible,6 some other source,no,,,,,yes,no,no,yes,no,no,,,,yes,no,yes,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,183293373,0.6936229,1 male,17,secondary,1 poorest 20%,yes,no,yes,no,,,no,,no,no,yes,no,no,no,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,no
Kenya,KEN,176984235,0.454857472,1 male,26,secondary,5 richest 20%,yes,no,yes,no,,,no,,yes,yes,yes,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,2 somewhat possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,no,no,yes,no,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,198509341,1.249301925,2 female,29,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,yes,yes,no,no,no,yes,no,yes,no,,,,,,,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,1 very possible,3 money from working or a loan from an employer,no,,,,,yes,no,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,no,no,no,yes,yes
Kenya,KEN,111972002,0.926359386,2 female,26,secondary,1 poorest 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,1 one or two times per month,no,,4 you get it some other way,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,yes,no,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,no
Kenya,KEN,174521381,0.313312651,1 male,39,secondary,1 poorest 20%,yes,yes,no,yes,yes,no,no,,,,,,,,,,,no,,no,,3 you get it from a [insert local terminology for bank agent] who works at a store or comes to your home,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2 somewhat possible,1 savings,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Kenya,KEN,118741566,0.306013872,2 female,33,completed primary or less,2 second 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,no,no,yes,yes,yes,no,yes,yes,2 somewhat possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,185900795,0.313312651,1 male,35,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,no,no,yes,no,yes,yes,no,yes,,,,,,,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,1 very possible,6 some other source,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,yes
Kenya,KEN,113226321,0.980908712,2 female,17,completed primary or less,2 second 20%,no,no,no,no,,,no,,yes,no,yes,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,no,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Kenya,KEN,117322639,1.009511304,2 female,82,completed primary or less,1 poorest 20%,yes,yes,no,no,,,no,,yes,yes,yes,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,yes,yes,yes,no,no,,,,,,,no,,,,,,no,,,,no,yes
Kenya,KEN,191009298,0.926359386,2 female,28,secondary,4 fourth 20%,yes,yes,no,yes,yes,yes,no,,,,,,,,,,,yes,3 money is not deposited in a typical month,no,,1 you get it at an atm,no,yes,yes,no,yes,no,no,no,no,no,no,no,yes,yes,no,2 somewhat possible,1 savings,yes,no,yes,yes,no,no,,,,,yes,no,no,yes,yes,no,yes,no,no,,,,,,,yes,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from the government.,no,,,,yes,yes
Kenya,KEN,115243684,0.353156826,2 female,20,completed primary or less,4 fourth 20%,no,no,no,no,,,no,,yes,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,116704259,1.42667619,1 male,50,completed primary or less,5 richest 20%,no,no,no,no,,,no,,yes,yes,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,yes
Kenya,KEN,151302346,0.306013872,2 female,25,secondary,1 poorest 20%,yes,no,yes,no,,,no,,yes,no,yes,no,no,yes,yes,no,no,,,,,,,no,no,no,no,no,yes,no,no,yes,yes,no,no,yes,yes,3 not very possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,no,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,206359747,1.9265683,1 male,15,completed primary or less,5 richest 20%,no,no,no,no,,,no,,no,no,yes,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,122590482,1.452779125,2 female,45,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,yes,yes,no,no,no,yes,no,yes,no,,,,,,,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,1 very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,no
Kenya,KEN,180137216,0.523044457,2 female,50,secondary,1 poorest 20%,no,no,no,no,,,no,,yes,yes,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Kenya,KEN,128357871,0.353156826,2 female,17,secondary,3 middle 20%,yes,no,yes,no,,,no,,no,no,yes,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,3 not very possible,"2 family, relatives, or friends",no,,,,,yes,no,no,yes,no,no,,,,yes,no,no,no,no,,,,,,,no,,,,,,no,,,,no,yes
Kenya,KEN,197409076,1.059470478,2 female,15,completed primary or less,2 second 20%,no,no,no,no,,,no,,no,yes,yes,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,yes
Kenya,KEN,192673495,1.364572415,1 male,31,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,1 you get it at an atm,no,no,yes,yes,no,yes,yes,yes,yes,no,yes,no,yes,no,no,2 somewhat possible,1 savings,yes,no,no,yes,no,no,,,,,yes,no,no,yes,no,,,,yes,yes,no,yes,no,2 over time as needed,"2 you had an account before, but this account was opened so you could receive payments from an employer.",no,,,,,,yes,no,yes,no,yes,yes
Kenya,KEN,178932972,0.463179693,2 female,30,secondary,1 poorest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,3 not very possible,3 money from working or a loan from an employer,yes,no,no,yes,no,yes,no,no,yes,no,no,,,,no,,,,yes,no,yes,no,no,,,no,,,,,,no,,,,yes,no
Kenya,KEN,170477562,2.88985245,1 male,20,completed primary or less,3 middle 20%,no,no,no,no,,,no,,yes,no,yes,yes,no,yes,yes,yes,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3 not very possible,7 (dk),no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,no
Kenya,KEN,128130506,0.306013872,2 female,27,completed primary or less,1 poorest 20%,yes,no,yes,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,yes,no,yes,no,yes,no,no,no,no,no,yes,no,yes,4 not at all possible,,no,,,,,no,,,,,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,208536566,0.319045122,2 female,40,completed primary or less,1 poorest 20%,yes,yes,no,yes,yes,no,yes,yes,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,136983966,0.306013872,2 female,25,secondary,4 fourth 20%,yes,yes,yes,yes,yes,no,yes,yes,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,no,no,yes,no,yes,no,yes,yes,yes,no,yes,no,no,yes,yes,4 not at all possible,,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,179021633,1.3872458,1 male,20,secondary,1 poorest 20%,no,no,no,no,,,no,,yes,yes,yes,yes,no,yes,no,yes,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Kenya,KEN,111471634,0.34681145,1 male,16,secondary,3 middle 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,yes,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,yes
Kenya,KEN,152997166,1.3872458,1 male,16,secondary,2 second 20%,yes,yes,no,no,,,no,,no,no,no,yes,no,no,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,5 (dk),,no,,,,,no,,,,,(dk),,,,yes,no,yes,no,no,,,,,,,no,,,,,,no,,,,no,no
Kenya,KEN,164317314,1.982745644,1 male,56,completed primary or less,3 middle 20%,yes,no,yes,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,yes,no,no,no,yes,no,no,yes,yes,no,no,yes,no,3 not very possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,112272425,1.249301925,2 female,28,completed primary or less,3 middle 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,1 one or two times per month,yes,3 money is not taken out in a typical month,3 you get it from a [insert local terminology for bank agent] who works at a store or comes to your home,no,no,yes,no,no,yes,yes,no,yes,yes,no,no,no,no,yes,2 somewhat possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,121246823,2.658485836,2 female,35,completed primary or less,2 second 20%,no,no,no,no,,,no,,no,no,yes,no,no,yes,no,no,no,,,,,,,no,yes,no,no,no,no,no,no,yes,yes,no,no,yes,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,204944026,1.452779125,2 female,50,completed primary or less,4 fourth 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,yes,no,no,,,,,,,no,yes,no,no,no,yes,no,no,no,no,no,yes,no,no,2 somewhat possible,1 savings,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,198591137,3.060138722,2 female,15,completed primary or less,2 second 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Kenya,KEN,195511320,0.957135366,2 female,40,secondary,3 middle 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,yes,no,,,,,,,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,no,yes
Kenya,KEN,178178688,0.713848444,1 male,86,secondary,4 fourth 20%,yes,no,yes,no,,,no,,yes,yes,no,no,no,yes,no,no,yes,,,,,,,no,no,no,no,no,yes,no,no,yes,no,no,no,yes,no,4 not at all possible,,no,,,,,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,208589694,0.899573012,2 female,30,completed primary or less,2 second 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,no,no,yes,no,no,yes,yes,no,yes,no,no,no,yes,no,yes,1 very possible,1 savings,yes,no,no,yes,no,yes,no,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,185670170,0.726909249,2 female,55,completed primary or less,3 middle 20%,yes,no,yes,no,,,no,,yes,yes,no,yes,no,yes,yes,no,no,,,,,,,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,2 somewhat possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,yes,no,yes
Kenya,KEN,148095852,0.34681145,1 male,22,secondary,4 fourth 20%,yes,no,yes,no,,,no,,yes,no,no,no,no,yes,no,no,yes,,,,,,,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,yes,no,yes,no,yes,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,yes,yes
Kenya,KEN,119942862,2.88985245,1 male,15,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,yes,yes,yes,no,no,yes,no,yes,no,,,,,,,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,158362695,1.009511304,2 female,58,completed primary or less,1 poorest 20%,yes,no,yes,no,,,no,,yes,yes,yes,yes,yes,yes,no,no,yes,,,,,,,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,2 somewhat possible,"2 family, relatives, or friends",yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,,,,yes,yes,no,yes,yes,no,yes,no,yes,2 over time as needed,"3 this was your first account, and it was opened so you could receive payments from an employer.",no,,,,,,no,,,,yes,yes
Kenya,KEN,157517664,2.019022608,2 female,69,completed primary or less,4 fourth 20%,no,no,no,no,,,no,,yes,yes,no,no,no,yes,no,yes,yes,,,,,,,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,4 not at all possible,,no,,,,,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,yes,yes,no,no,,,yes,yes,no,no,no,yes
Kenya,KEN,151429980,0.336835013,1 male,23,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,no,,yes,1 one or two times per month,1 you get it at an atm,yes,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,3 not very possible,"2 family, relatives, or friends",yes,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,no,no,,,,yes,no,yes,no,no,,,no,,,,,,yes,no,no,yes,yes,no
Kenya,KEN,161241941,0.449855787,2 female,26,completed tertiary or more,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,yes,yes,yes,yes,no,no,no,yes,no,no,yes,no,1 very possible,1 savings,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,no,yes,yes,no,yes,no,yes,no,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,yes,yes
Kenya,KEN,148978013,1.191563065,1 male,32,completed primary or less,5 richest 20%,yes,no,yes,no,,,no,,no,yes,no,no,no,yes,yes,no,yes,,,,,,,no,yes,no,no,no,yes,no,no,no,yes,yes,no,yes,yes,2 somewhat possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,119093667,0.899711573,2 female,28,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,no,no,yes,1 very possible,1 savings,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,116147133,0.883545928,1 male,34,completed tertiary or more,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,no,yes,yes,1 very possible,1 savings,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,160737278,0.673670025,1 male,24,secondary,4 fourth 20%,yes,no,yes,no,,,no,,yes,yes,no,no,no,yes,no,no,yes,,,,,,,no,yes,no,yes,no,yes,no,no,no,yes,yes,yes,yes,yes,3 not very possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,112389237,0.428998769,1 male,30,secondary,3 middle 20%,yes,yes,yes,no,,,yes,no,,,,,,,,,,no,,no,,4 you get it some other way,yes,no,yes,no,yes,yes,yes,no,no,no,yes,no,no,yes,no,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,150049555,0.685995713,2 female,24,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,1 you get it at an atm,no,no,no,yes,no,yes,yes,no,no,no,yes,no,no,no,no,3 not very possible,3 money from working or a loan from an employer,yes,no,no,yes,no,no,,,,,yes,yes,no,no,no,,,,yes,no,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,yes,yes
Kenya,KEN,164365605,0.755903696,2 female,43,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,no,yes,yes,yes,yes,no,no,no,yes,no,no,no,no,2 somewhat possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,210652645,0.306013872,1 male,26,secondary,4 fourth 20%,yes,yes,yes,no,,,no,,no,no,no,no,no,no,no,no,yes,,,,,,,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,1 very possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,no,no,yes,no,no,,,,yes,no,yes,no,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,no
Kenya,KEN,179804805,0.50812846,1 male,28,completed primary or less,4 fourth 20%,yes,yes,yes,no,,,no,,no,no,no,yes,no,no,no,no,yes,,,,,,,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,2 somewhat possible,3 money from working or a loan from an employer,yes,no,no,yes,no,yes,yes,no,yes,no,no,,,,yes,no,yes,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,129171013,0.720857137,1 male,35,secondary,5 richest 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,yes,no,yes,yes,yes,no,no,no,no,no,yes,no,yes,no,yes,1 very possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,yes,no,yes,no,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
