Economy,Economy Code,Gallup World Poll identifier,Weight,Respondent is female,Respondent age,Respondent education level,Within-economy household income quintile,Has an account,Has an account at a financial institution,Has a mobile money account,Has a debit card,If has debit card: card in own name,If has debit card: used card in past 12 months,Has a credit card,If has credit card: used card in past 12 months,If does not have account: b/c too far away,If does not have account: b/c too expensive,If does not have account: b/c lack documentation,If does not have account: b/c lack trust,If does not have account: b/c religious reasons,If does not have account: b/c lack of money,If does not have account: b/c family member already has one,If does not have account: b/c cannot get one,If does not have account: b/c no need for financial services,If has account: any deposit into account in past 12 months,If has any deposit into account: number of monthly deposits,If has account: any withdrawal from account in past 12 months,If has any withdrawal from account: number of monthly withdrawals,If has account: most frequent mode of cash withdrawal,If has account: made a transaction using a mobile phone,Made payments online using the Internet,Saved in past 12 months: for farm/business purposes,Saved in past 12 months: for old age,Saved in past 12 months: for education or school fees,Saved in past 12 months: using an account at a financial institution,Saved in past 12 months: using an informal savings club,"Has loan from a financial institution for house, apartment, or land",Borrowed in past 12 months: from a financial institution,Borrowed in past 12 months: from a store (store credit),Borrowed in past 12 months: from family or friends,Borrowed in past 12 months: from another private lender,Borrowed in past 12 months: for education or school fees,Borrowed in past 12 months: for medical purposes,Borrowed in past 12 months: for farm/business purposes,Possibility of coming up with emergency funds,If able to come up with emergency funds: main source,Sent domestic remittances in past 12 months,If sent domestic remittances: in cash,If sent domestic remittances: through a financial institution,If sent domestic remittances: through a mobile phone,If sent domestic remittances: through an MTO,Received domestic remittances in past 12 months,If received domestic remittances: in cash,If received domestic remittances: through a financial institution,If received domestic remittances: through a mobile phone,If received domestic remittances: through an MTO,Paid utility bills in past 12 months,If paid utility bills: in cash,If paid utility bills: using an account,If paid utility bills: through a mobile phone,Paid school fees in past 12 months,If paid school fees: in cash,If paid school fees: using an account,If paid school fees: through a mobile phone,Received wage payments in past 12 months,If received wage payments: work in public sector,If received wage payments: in cash,If received wage payments: into an account or to a card,If received wage payments: through a mobile phone,If received cashless wage payments: account use,If received cashless wage payments: account type,Received government transfers in past 12 months,If received government transfers: in cash,If received government transfers: into an account or to a card,If received government transfers: through a mobile phone,If received cashless government transfers: account use,If received cashless government transfers: account type,Received agricultural payments in past 12 months,If received agricultural payments: in cash,If received agricultural payments: into an account,If received agricultural payments: through a mobile phone,Saved in the past year,Borrowed in the past year
Uganda,UGA,200464939,1.223446341,1 male,32,completed primary or less,2 second 20%,yes,no,yes,no,,,no,,yes,yes,yes,yes,no,yes,no,no,no,,,,,,,no,no,no,yes,no,yes,no,no,yes,yes,yes,no,yes,yes,2 somewhat possible,"2 family, relatives, or friends",yes,yes,(dk),no,no,yes,yes,no,yes,no,no,,,,yes,yes,no,yes,no,,,,,,,(ref),,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,177680277,0.282481533,1 male,56,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,2 you get it over the counter in a branch of your financial institution,yes,no,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,yes,(ref),1 very possible,1 savings,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,yes,yes,no,no,,,yes,yes,no,no,yes,yes
Uganda,UGA,136408898,0.455420684,1 male,41,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,2 somewhat possible,1 savings,yes,yes,no,yes,no,no,,,,,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,yes,yes,yes,yes
Uganda,UGA,198195432,0.564963067,1 male,28,secondary,3 middle 20%,yes,no,yes,no,,,no,,yes,yes,yes,yes,no,yes,no,no,yes,,,,,,,no,no,no,yes,no,yes,no,no,no,yes,no,yes,yes,no,3 not very possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,(dk),,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,176673675,0.914899492,1 male,52,completed primary or less,3 middle 20%,no,no,no,no,,,(dk),,yes,yes,no,yes,no,yes,no,no,yes,,,,,,,no,no,no,yes,no,yes,no,no,no,yes,no,yes,yes,yes,3 not very possible,"2 family, relatives, or friends",yes,yes,no,no,no,no,,,,,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,171527986,0.455420684,1 male,39,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,2 three or more times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,yes,yes,1 very possible,1 savings,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,no,yes,yes,no,yes,yes,no,2 over time as needed,"2 you had an account before, but this account was opened so you could receive payments from an employer.",(dk),,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,164239147,1.815712917,1 male,35,secondary,3 middle 20%,yes,no,yes,no,,,no,,no,yes,no,yes,no,yes,yes,no,no,,,,,,,no,yes,no,no,no,yes,no,no,no,yes,yes,yes,no,yes,3 not very possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,,,,no,,,,,,,(dk),,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,209338164,2.408152548,1 male,40,completed primary or less,4 fourth 20%,yes,no,yes,no,,,no,,yes,yes,no,yes,no,yes,no,no,no,,,,,,,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,2 somewhat possible,6 some other source,yes,yes,no,no,no,yes,yes,no,no,no,no,,,,no,,,,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,131552773,2.408152548,2 female,35,completed primary or less,4 fourth 20%,no,no,no,no,,,no,,yes,yes,yes,yes,yes,yes,no,no,no,,,,,,,no,yes,no,yes,no,yes,no,no,yes,yes,yes,yes,yes,no,2 somewhat possible,"2 family, relatives, or friends",yes,yes,no,no,no,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,129850543,1.314971548,1 male,35,completed primary or less,4 fourth 20%,no,no,no,no,,,no,,yes,yes,yes,yes,no,yes,no,yes,(dk),,,,,,,no,no,no,no,no,yes,no,no,no,yes,yes,no,yes,yes,3 not very possible,6 some other source,yes,yes,no,no,no,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,155072418,2.408152548,1 male,19,completed primary or less,2 second 20%,yes,no,yes,no,,,no,,yes,yes,no,yes,yes,no,no,no,no,,,,,,,no,no,no,yes,no,yes,no,no,no,no,yes,no,yes,no,3 not very possible,"2 family, relatives, or friends",yes,yes,no,no,no,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,(dk),,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,142422424,2.408152548,1 male,20,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,yes,yes,no,no,yes,yes,no,no,,,,,,,yes,yes,no,yes,no,no,no,no,no,yes,no,no,no,yes,1 very possible,1 savings,yes,yes,(dk),no,no,(dk),,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,149457569,0.422333724,1 male,32,secondary,5 richest 20%,yes,yes,no,no,,,no,,,,,,,,,,,no,,no,,4 you get it some other way,no,no,yes,no,yes,no,no,yes,no,no,yes,no,no,no,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,no,,,,,yes,yes,no,yes,no,,,,yes,no,no,no,no,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,138125263,0.282481533,1 male,74,secondary,5 richest 20%,yes,yes,no,no,,,no,,,,,,,,,,,no,,no,,2 you get it over the counter in a branch of your financial institution,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,1 very possible,4 a credit card or borrowing from a formal financial institution,yes,yes,no,no,no,yes,yes,no,yes,no,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,no,,,,yes,no
Uganda,UGA,126675189,1.156132469,1 male,19,secondary,1 poorest 20%,yes,yes,no,no,,,no,,,,,,,,,,,no,,no,,1 you get it at an atm,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,no
Uganda,UGA,173535020,1.204076274,2 female,18,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,no,no,yes,yes,no,no,no,no,yes,no,yes,yes,no,2 somewhat possible,"2 family, relatives, or friends",yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1 all of the money right away,1 you had this account before you began receiving payments from an employer.,(dk),,,,,,yes,yes,yes,yes,yes,yes
Uganda,UGA,189227884,0.282481533,2 female,65,secondary,1 poorest 20%,no,no,no,no,,,no,,no,no,no,no,no,no,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,yes,yes,3 not very possible,6 some other source,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,yes
Uganda,UGA,164311892,0.282481533,2 female,67,secondary,2 second 20%,yes,yes,no,yes,yes,no,no,,,,,,,,,,,no,,no,,1 you get it at an atm,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,1 very possible,6 some other source,no,,,,,yes,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,no,yes
Uganda,UGA,139059707,0.441293694,2 female,28,secondary,1 poorest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,no,no,no,no,,,,,,,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,no,yes,no,yes
Uganda,UGA,205416738,0.480092619,1 male,60,secondary,1 poorest 20%,no,no,no,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,no,no,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Uganda,UGA,113024002,0.453928229,1 male,42,secondary,4 fourth 20%,yes,no,yes,no,,,no,,yes,yes,no,no,no,yes,no,no,no,,,,,,,no,yes,no,no,no,no,no,no,yes,yes,no,no,yes,yes,2 somewhat possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,169137204,1.267001173,1 male,34,secondary,2 second 20%,yes,yes,yes,no,,,no,,yes,yes,no,no,no,yes,yes,no,no,,,,,,,no,no,no,yes,no,yes,no,yes,yes,yes,no,yes,yes,no,1 very possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,yes,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,118658086,1.759390142,2 female,30,completed primary or less,3 middle 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,1 one or two times per month,no,,2 you get it over the counter in a branch of your financial institution,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,yes,yes,no,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,no,no,yes,yes,yes
Uganda,UGA,124378224,1.734198704,1 male,18,completed primary or less,3 middle 20%,yes,yes,no,no,,,no,,,,,,,,,,,yes,3 money is not deposited in a typical month,no,,4 you get it some other way,no,no,yes,no,no,no,yes,no,yes,no,yes,no,yes,no,no,1 very possible,4 a credit card or borrowing from a formal financial institution,yes,yes,no,no,no,yes,yes,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,209998209,1.734198704,1 male,24,secondary,4 fourth 20%,no,no,no,no,,,no,,yes,yes,no,no,no,yes,no,no,yes,,,,,,,no,yes,no,yes,yes,no,no,no,yes,yes,no,yes,no,no,2 somewhat possible,"2 family, relatives, or friends",yes,yes,no,no,no,yes,yes,no,no,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,193871195,0.94747002,1 male,49,completed primary or less,4 fourth 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,no,yes,yes,yes,no,no,yes,yes,yes,no,yes,no,no,1 very possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,no,no,yes,yes,no,yes,no,2 over time as needed,"2 you had an account before, but this account was opened so you could receive payments from an employer.",no,,,,,,no,,,,yes,yes
Uganda,UGA,174487327,0.844667449,1 male,28,secondary,4 fourth 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,no,no,yes,no,yes,no,no,yes,yes,no,yes,yes,no,3 not very possible,6 some other source,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,202549046,2.312264938,1 male,18,completed primary or less,1 poorest 20%,yes,yes,yes,no,,,no,,,,,,,,,,,no,,no,,4 you get it some other way,no,no,yes,no,no,no,yes,no,yes,no,yes,no,no,yes,yes,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,144615758,1.891008948,2 female,36,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,yes,no,yes,no,yes,yes,yes,no,yes,no,no,no,yes,no,no,3 not very possible,1 savings,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,162645417,0.805356742,2 female,24,secondary,1 poorest 20%,yes,yes,yes,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,yes,no,yes,no,1 all of the money right away,4 (dk),no,,,,yes,no
Uganda,UGA,191404233,0.94747002,1 male,48,secondary,5 richest 20%,no,no,no,no,,,no,,no,no,no,no,no,no,no,no,no,,,,,,,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,yes,no,2 somewhat possible,1 savings,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,181476207,0.844667449,1 male,29,secondary,5 richest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,no,no,no,no,,,,,,,no,yes,no,no,(dk),no,no,no,no,no,no,no,no,no,2 somewhat possible,1 savings,no,,,,,no,,,,,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,no
Uganda,UGA,165520099,1.314971548,1 male,43,completed primary or less,1 poorest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,2 somewhat possible,1 savings,yes,yes,no,no,no,yes,yes,no,no,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,120425048,1.267001173,1 male,29,secondary,5 richest 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,2 you get it over the counter in a branch of your financial institution,yes,no,no,no,yes,no,yes,no,no,no,yes,no,yes,no,no,2 somewhat possible,1 savings,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,187868993,0.282481533,1 male,27,secondary,5 richest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,no,no,no,no,,,,,,,yes,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,1 very possible,1 savings,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,203693763,0.282481533,1 male,30,secondary,5 richest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,no,no,no,yes,,,,,,,no,no,(dk),(dk),(dk),no,no,no,no,no,no,no,no,no,2 somewhat possible,1 savings,no,,,,,yes,yes,no,no,no,no,,,,yes,no,no,yes,no,,,,,,,no,,,,,,no,,,,no,no
Uganda,UGA,172985159,0.588391592,2 female,32,secondary,5 richest 20%,yes,yes,no,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,no,no,yes,no,yes,yes,yes,no,no,no,yes,(dk),yes,no,no,2 somewhat possible,1 savings,yes,yes,yes,yes,(dk),no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,178216688,0.879695071,2 female,29,secondary,5 richest 20%,no,no,no,no,,,no,,no,no,no,no,no,no,no,no,no,,,,,,,no,yes,no,yes,no,yes,no,no,no,yes,no,yes,yes,yes,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,yes,yes,no,yes,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,144228751,1.267001173,1 male,25,secondary,1 poorest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,no,no,no,no,,,,,,,no,yes,no,yes,no,no,no,no,no,yes,no,yes,no,yes,3 not very possible,1 savings,yes,yes,no,no,no,no,,,,,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,135592704,0.282481533,1 male,33,secondary,5 richest 20%,yes,yes,no,yes,yes,no,no,,,,,,,,,,,no,,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,no,yes,yes,yes,no,no,no,yes,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,176266577,0.282481533,1 male,25,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,3 not very possible,1 savings,yes,yes,no,yes,no,yes,yes,yes,yes,no,yes,yes,no,yes,no,,,,yes,no,yes,yes,yes,1 all of the money right away,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,yes,yes
Uganda,UGA,144344567,0.441293694,2 female,25,secondary,2 second 20%,yes,no,yes,no,,,no,,no,no,no,no,no,no,no,no,no,,,,,,,yes,yes,no,no,no,(dk),(dk),no,no,no,no,no,no,no,1 very possible,1 savings,yes,yes,no,yes,yes,yes,yes,no,yes,no,no,,,,no,,,,(ref),,,,,,,no,,,,,,(ref),,,,yes,no
Uganda,UGA,189814815,0.282481533,1 male,30,secondary,5 richest 20%,no,no,no,no,,,(dk),,no,no,(ref),(dk),no,(dk),no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,2 somewhat possible,1 savings,no,,,,,no,,,,,no,,,,(dk),,,,(ref),,,,,,,no,,,,,,no,,,,no,yes
Uganda,UGA,134955543,0.63164668,1 male,51,completed primary or less,5 richest 20%,yes,no,yes,no,,,no,,no,yes,no,yes,no,yes,no,no,no,,,,,,,no,yes,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,no,3 not very possible,1 savings,yes,yes,no,no,no,yes,yes,no,no,no,no,,,,yes,yes,no,no,yes,no,yes,no,yes,1 all of the money right away,5 (refused),no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,170791871,1.267001173,1 male,29,secondary,2 second 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Uganda,UGA,195579127,0.282481533,1 male,41,secondary,1 poorest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,no,,2 you get it over the counter in a branch of your financial institution,yes,no,no,yes,yes,yes,no,no,yes,no,no,no,yes,no,no,2 somewhat possible,3 money from working or a loan from an employer,no,,,,,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,131129031,1.156132469,1 male,18,secondary,4 fourth 20%,no,no,no,no,,,no,,no,no,no,no,no,no,no,no,no,,,,,,,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,2 somewhat possible,3 money from working or a loan from an employer,yes,yes,no,no,no,yes,yes,no,no,no,no,,,,yes,yes,no,no,yes,no,yes,no,no,,,no,,,,,,no,,,,yes,no
Uganda,UGA,177066330,0.282481533,1 male,36,secondary,4 fourth 20%,no,no,no,no,,,no,,no,no,no,no,no,no,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2 somewhat possible,3 money from working or a loan from an employer,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Uganda,UGA,132578976,0.747544637,2 female,60,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,no,,2 you get it over the counter in a branch of your financial institution,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,2 somewhat possible,6 some other source,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Uganda,UGA,120894020,0.94747002,1 male,52,completed primary or less,2 second 20%,no,no,no,no,,,no,,yes,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,3 not very possible,6 some other source,yes,yes,no,no,no,no,,,,,no,,,,no,,,,yes,no,yes,no,no,,,no,,,,,,no,,,,no,yes
Uganda,UGA,183010087,0.844667449,1 male,34,secondary,5 richest 20%,yes,yes,no,no,,,no,,,,,,,,,,,no,,no,,1 you get it at an atm,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,3 not very possible,3 money from working or a loan from an employer,no,,,,,no,,,,,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,206187008,0.282481533,1 male,44,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,no,,no,,1 you get it at an atm,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,1 very possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,no,yes
Uganda,UGA,111212187,0.879695071,2 female,31,completed primary or less,3 middle 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,no,yes,yes,yes,yes,yes,no,no,no,yes,no,yes,2 somewhat possible,1 savings,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,yes,yes,yes,no,yes,no,yes,2 over time as needed,1 you had this account before you began receiving payments from an employer.,yes,no,no,no,,,yes,yes,no,yes,yes,yes
Uganda,UGA,183827838,1.891008948,2 female,38,completed primary or less,4 fourth 20%,no,no,no,no,,,no,,yes,no,no,no,no,no,no,no,yes,,,,,,,no,yes,(dk),yes,no,yes,no,no,no,yes,no,no,no,no,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,192409426,0.439847535,2 female,32,completed primary or less,5 richest 20%,no,no,no,no,,,no,,no,yes,no,no,no,no,no,no,no,,,,,,,no,yes,no,no,no,no,no,yes,no,yes,no,yes,yes,no,2 somewhat possible,1 savings,yes,yes,no,no,no,no,,,,,no,,,,(dk),,,,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,145805493,1.267001173,1 male,30,completed primary or less,5 richest 20%,yes,yes,no,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,1 you get it at an atm,no,no,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,no,1 very possible,1 savings,yes,yes,no,no,no,yes,yes,yes,no,no,no,,,,yes,yes,no,no,yes,no,yes,no,no,,,yes,yes,no,no,,,yes,yes,no,no,yes,yes
Uganda,UGA,152412379,0.282481533,1 male,20,secondary,5 richest 20%,yes,no,yes,no,,,no,,yes,no,no,no,no,no,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,3 not very possible,6 some other source,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,no,yes,no,yes
Uganda,UGA,152944526,1.759390142,2 female,34,completed primary or less,5 richest 20%,no,no,no,no,,,no,,yes,(dk),no,no,no,no,no,no,no,,,,,,,no,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,2 somewhat possible,"2 family, relatives, or friends",yes,yes,no,no,no,yes,yes,no,no,no,no,,,,yes,yes,no,no,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,203176508,0.282481533,1 male,23,secondary,5 richest 20%,yes,no,yes,no,,,no,,yes,no,no,no,no,yes,no,no,yes,,,,,,,no,no,no,no,no,yes,no,no,no,yes,yes,no,yes,no,3 not very possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,180297933,0.879695071,2 female,32,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,2 somewhat possible,1 savings,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,191571255,1.372349238,1 male,50,completed primary or less,4 fourth 20%,no,no,no,no,,,no,,yes,yes,no,no,no,no,no,no,yes,,,,,,,no,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,yes,yes,1 very possible,1 savings,yes,yes,no,no,no,yes,yes,no,no,no,no,,,,yes,yes,no,no,no,,,,,,,yes,yes,no,no,,,yes,yes,no,no,yes,yes
